date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:16:53	34802/34802	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2005%20Jun%202025%2010:46:54%20GMT	https://propeltech.co.uk/to/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/to/index.html	(from https://embed.typeform.com/next/embed.js)
16:16:53	260432/260432	---M--	200	added ('OK')	image/png	etag:%221db9a1938791fd0%22	https://propeltech.co.uk/media/5ndppytd/screen-shot-2024-03-20-at-170333.png?width=500&height=500&quality=100&rnd=133554278288600000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/5ndppytd/screen-shot-2024-03-20-at-1703331948.png	(from https://propeltech.co.uk/insight/mp-simon-lightwood-backs-our-appeal-to-close-digital-divide/)
16:16:54	113378/113378	---M--	200	added ('OK')	image/jpeg	etag:%221dbd60726b259e2%22	https://propeltech.co.uk/media/ew4h4d0t/blog-soft-skills-1.jpg?width=1920&height=500&rnd=133613759230770000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/ew4h4d0t/blog-soft-skills-143fd.jpg	(from https://propeltech.co.uk/insight/the-hard-facts-about-soft-skills-in-software-development/)
16:16:54	45651/45651	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:46:55%20GMT	https://propeltech.co.uk/insight/mentoring-you-get-out-what-you-put-in/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/mentoring-you-get-out-what-you-put-in/index.html	(from https://propeltech.co.uk/insight/the-hard-facts-about-soft-skills-in-software-development/)
16:16:54	154262/154262	---M--	200	added ('OK')	image/jpeg	etag:%221daf86ed3880e96%22	https://propeltech.co.uk/media/zygghyea/austin-distel-rx_0vwspiws-unsplash.jpg?width=1920&height=500&rnd=133692288067970000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/zygghyea/austin-distel-rx_0vwspiws-unsplashdb7b.jpg	(from https://propeltech.co.uk/insight/the-cost-of-software-migration-is-it-worth-the-investment/)
16:16:54	188966/188966	---M--	200	added ('OK')	image/jpeg	etag:%220x8DC427F60B377F2%22	https://propeltech.co.uk/media/3wufh0js/propel_brochure_mockup_covers_cropped.jpg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/3wufh0js/propel_brochure_mockup_covers_cropped.jpg	(from https://propeltech.co.uk/insight/the-cost-of-software-migration-is-it-worth-the-investment/)
16:16:54	60119/60119	---M--	200	added ('OK')	image/jpeg	etag:%221daecb9f5553357%22	https://propeltech.co.uk/media/v1niva3j/the-7-stages-of-developing-custom-software.jpg?width=1920&height=500&rnd=133679329436070000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/v1niva3j/the-7-stages-of-developing-custom-software76ab.jpg	(from https://propeltech.co.uk/insight/the-7-stages-of-developing-custom-software/)
16:16:55	62152/62152	---M--	200	added ('OK')	image/jpeg	etag:%221dae73284025f48%22	https://propeltech.co.uk/media/gvtbuugr/efficiency-visual-v3.jpg?width=1920&height=500&rnd=133673340777730000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/gvtbuugr/efficiency-visual-v375a1.jpg	(from https://propeltech.co.uk/insight/how-custom-business-software-helps-accelerate-efficiency-in-business/)
16:16:56	72106/72106	---M--	200	added ('OK')	image/jpeg	etag:%221dae7328403b42a%22	https://propeltech.co.uk/media/qtokgiai/david-ritchie.jpg?width=500&height=500&quality=100&rnd=133643922426770000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/qtokgiai/david-ritchief677.jpg	(from https://propeltech.co.uk/insight/how-custom-business-software-helps-accelerate-efficiency-in-business/)
16:16:56	45796/45796	---M--	200	added ('OK')	image/jpeg	etag:%221dadc483ffa1f64%22	https://propeltech.co.uk/media/0uzjm2j0/what-is-psychological-safety.jpg?width=1920&height=500&rnd=133661338688770000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/0uzjm2j0/what-is-psychological-safety5a02.jpg	(from https://propeltech.co.uk/insight/living-and-breathing-psychological-safety-and-not-just-talking-about-it/)
16:16:57	173147/173147	---M--	200	added ('OK')	image/jpeg	etag:%221dadc483ff809db%22	https://propeltech.co.uk/media/oodlzq1s/hannah-starkey.jpg?width=500&height=500&quality=100&rnd=133661339699630000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/oodlzq1s/hannah-starkeybf3d.jpg	(from https://propeltech.co.uk/insight/living-and-breathing-psychological-safety-and-not-just-talking-about-it/)
16:16:58	150092/150092	---M--	200	added ('OK')	image/jpeg	etag:%221dad78ce185c24c%22	https://propeltech.co.uk/media/5nsejent/propel-tech-managers-1.jpg?width=1920&height=500&rnd=133656132977000000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/5nsejent/propel-tech-managers-11386.jpg	(from https://propeltech.co.uk/insight/passing-on-knowledge-to-the-next-generation-of-it-talent/)
16:16:58	202902/202902	---M--	200	added ('OK')	image/jpeg	etag:%221dad78ce1849096%22	https://propeltech.co.uk/media/tv0ewva5/whatsapp-image-2024-07-16-at-152631.jpeg?width=500&height=500&quality=100&rnd=133656136144770000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/tv0ewva5/whatsapp-image-2024-07-16-at-1526318257.jpg	(from https://propeltech.co.uk/insight/passing-on-knowledge-to-the-next-generation-of-it-talent/)
16:16:58	87785/87785	---M--	200	added ('OK')	image/jpeg	etag:%221dbcee91a348fe9%22	https://propeltech.co.uk/media/lldjday1/101-reasons-not-to-suppress-a-software-bug.jpg?width=1920&height=500&rnd=133610153564330000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/lldjday1/101-reasons-not-to-suppress-a-software-bug588a.jpg	(from https://propeltech.co.uk/insight/software-bugs-short-term-cost-savings-can-lead-to-long-term-issues/)
16:16:59	57678/57678	---M--	200	added ('OK')	image/jpeg	etag:%221dbc5f5b9a720ce%22	https://propeltech.co.uk/media/vfxjdl4w/always-learning-our-top-5-free-training-courses.jpg?width=1920&height=500&rnd=133602364799870000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/vfxjdl4w/always-learning-our-top-5-free-training-courses167f.jpg	(from https://propeltech.co.uk/insight/with-free-software-and-ai-training-courses-upskilling-has-never-been-easier/)
16:17:00	58186/58186	---M--	200	added ('OK')	image/jpeg	etag:%221dbbaf568773b4a%22	https://propeltech.co.uk/media/juzhzp3t/ai-banner-1.jpg?width=1920&height=500&rnd=133589595096230000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/juzhzp3t/ai-banner-12ba5.jpg	(from https://propeltech.co.uk/insight/will-ai-eventually-replace-people-in-all-areas-of-work/)
16:17:00	19376/19376	---M--	200	added ('OK')	image/png	etag:%221dbbaf5687793b0%22	https://propeltech.co.uk/media/ve0pnomx/people-v2a.png?width=1920&height=500&rnd=133585375031300000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/ve0pnomx/people-v2af55f.png	(from https://propeltech.co.uk/insight/what-s-more-important-investing-in-software-or-investing-in-people-1/)
16:17:01	46632/46632	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:47:02%20GMT	https://propeltech.co.uk/insight/creating-a-solid-foundation-for-rewriting-a-net-application/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/creating-a-solid-foundation-for-rewriting-a-net-application/index.html	(from https://propeltech.co.uk/insights/?page=4)
16:17:01	31354/31354	---M--	200	added ('OK')	image/jpeg	etag:%221dbaff507c8dffa%22	https://propeltech.co.uk/media/hc4a4msm/scott.jpg?width=597&height=300&rnd=133576646614500000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/hc4a4msm/scott2b97.jpg	(from https://propeltech.co.uk/insights/?page=4)
16:17:01	29704/29704	---M--	200	added ('OK')	image/jpeg	etag:%221dba4f4b1d47c08%22	https://propeltech.co.uk/media/befg2dus/blog-ultimate-guide-5.jpg?width=597&height=300&rnd=133561127718500000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/befg2dus/blog-ultimate-guide-577b9.jpg	(from https://propeltech.co.uk/insights/?page=4)
16:17:01	41894/41894	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:47:02%20GMT	https://propeltech.co.uk/insight/step-by-step-guide-to-migrating-providers/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/step-by-step-guide-to-migrating-providers/index.html	(from https://propeltech.co.uk/insights/?page=4)
16:17:01	16862/16862	---M--	200	added ('OK')	image/jpeg	etag:%221db9f7493aa1cde%22	https://propeltech.co.uk/media/xjpochyd/decoding-the-ai-dilemma.jpg?width=597&height=300&rnd=133558494885430000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/xjpochyd/decoding-the-ai-dilemmad82e.jpg	(from https://propeltech.co.uk/insights/?page=4)
16:17:02	29924/29924	---M--	200	added ('OK')	image/jpeg	etag:%221db9a193618f864%22	https://propeltech.co.uk/media/engm21ou/blog-person-laptop.jpg?width=597&height=300&rnd=133554277287100000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/engm21ou/blog-person-laptopb00c.jpg	(from https://propeltech.co.uk/insights/?page=4)
16:17:02	15645/15645	---M--	200	added ('OK')	image/jpeg	etag:%221db9a193618b19d%22	https://propeltech.co.uk/media/aaxjozqz/spring-clean-your-business-tech.jpg?width=597&height=300&rnd=133552422955370000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/aaxjozqz/spring-clean-your-business-tech65ed.jpg	(from https://propeltech.co.uk/insights/?page=4)
16:17:03	50380/50380	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:47:04%20GMT	https://propeltech.co.uk/insight/housekeeping-tips-for-staying-on-top-of-your-business-s-it/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/housekeeping-tips-for-staying-on-top-of-your-business-s-it/index.html	(from https://propeltech.co.uk/insights/?page=4)
16:17:03	33628/33628	---M--	200	added ('OK')	image/jpeg	etag:%221db84381a3040dc%22	https://propeltech.co.uk/media/grjcmbhc/blog-ultimate-guide-4.jpg?width=597&height=300&rnd=133529842567470000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/grjcmbhc/blog-ultimate-guide-4b7e9.jpg	(from https://propeltech.co.uk/insights/?page=4)
16:17:03	43368/43368	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:47:04%20GMT	https://propeltech.co.uk/insight/our-seven-step-evaluation-checklist/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/our-seven-step-evaluation-checklist/index.html	(from https://propeltech.co.uk/insights/?page=4)
16:17:03	17627/17627	---M--	200	added ('OK')	image/jpeg	etag:%221db83f4db2d0a5b%22	https://propeltech.co.uk/media/3nqljc5i/supporting-social-and-environmental-causes.jpg?width=597&height=300&rnd=133528157900370000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/3nqljc5i/supporting-social-and-environmental-causesce89.jpg	(from https://propeltech.co.uk/insights/?page=4)
16:17:04	26233/26233	---M--	200	added ('OK')	image/jpeg	etag:%221db78f37867ebf9%22	https://propeltech.co.uk/media/cuaj40zn/blog-ultimate-guide-3.jpg?width=597&height=300&rnd=133517897885130000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/cuaj40zn/blog-ultimate-guide-36361.jpg	(from https://propeltech.co.uk/insights/?page=4)
16:17:04	44291/44291	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:47:05%20GMT	https://propeltech.co.uk/insight/weighing-up-the-benefits-of-a-software-supplier-shake-up/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/weighing-up-the-benefits-of-a-software-supplier-shake-up/index.html	(from https://propeltech.co.uk/insights/?page=4)
16:17:04	28582/28582	---M--	200	added ('OK')	image/jpeg	etag:%221db77074691bc26%22	https://propeltech.co.uk/media/mrffckbb/helping-people-experiencing-digital-hardship-to-move-forward.jpg?width=597&height=300&rnd=133513442692830000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/mrffckbb/helping-people-experiencing-digital-hardship-to-move-forwardbbd8.jpg	(from https://propeltech.co.uk/insights/?page=4)
16:17:05	45957/45957	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:47:06%20GMT	https://propeltech.co.uk/insight/when-and-why-to-consider-changing-your-bespoke-software-solutions-delivery-partner/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/when-and-why-to-consider-changing-your-bespoke-software-solutions-delivery-partner/index.html	(from https://propeltech.co.uk/insights/?page=4)
16:17:05	29972/29972	---M--	200	added ('OK')	image/jpeg	etag:%221db6df32d2df014%22	https://propeltech.co.uk/media/db3p0d2l/blog-ultimate-guide-2.jpg?width=597&height=300&rnd=133505697952400000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/db3p0d2l/blog-ultimate-guide-28040.jpg	(from https://propeltech.co.uk/insights/?page=4)
16:17:06	17890/17890	---M--	200	added ('OK')	image/jpeg	etag:%221db6872f562d762%22	https://propeltech.co.uk/media/d0qmulhr/sav-systems-appoints-propel-tech.jpg?width=597&height=300&rnd=133499021410900000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/d0qmulhr/sav-systems-appoints-propel-tech055a.jpg	(from https://propeltech.co.uk/insights/?page=4)
16:17:06	40536/40536	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:47:07%20GMT	https://propeltech.co.uk/insight/sav-systems-appoints-propel-tech-to-maximise-its-operational-software/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/sav-systems-appoints-propel-tech-to-maximise-its-operational-software/index.html	(from https://propeltech.co.uk/insights/?page=4)
16:17:06	23449/23449	---M--	200	added ('OK')	image/jpeg	etag:%221db628e9e677c99%22	https://propeltech.co.uk/media/eogbcsos/blog-ultimate-guide-1.jpg?width=597&height=300&rnd=133493590763730000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/eogbcsos/blog-ultimate-guide-193ab.jpg	(from https://propeltech.co.uk/insights/?page=4)
16:17:06	56210/56210	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:47:08%20GMT	https://propeltech.co.uk/insights/?page=5	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insights/indexaf4d.html	(from https://propeltech.co.uk/insights/?page=4)
16:17:07	43884/43884	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:47:08%20GMT	https://propeltech.co.uk/insight/how-outsourced-bespoke-software-adds-value/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/how-outsourced-bespoke-software-adds-value/index.html	(from https://propeltech.co.uk/insights/?page=4)
16:17:07	1115346/1115346	---M--	200	added ('OK')	image/gif	etag:%221d92a8e672f5452%22	https://propeltech.co.uk/assets/images/quiz_image.gif	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/quiz_image.gif	(from https://propeltech.co.uk/are-you-ready-to-create-value-from-technology/)
16:17:07	2725/2725	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d94604a1a68025%22	https://propeltech.co.uk/assets/images/icons/icon-now.svg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/icons/icon-now.svg	(from https://propeltech.co.uk/are-you-ready-to-create-value-from-technology/)
16:17:08	2291/2291	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d94604a1a68273%22	https://propeltech.co.uk/assets/images/icons/icon-forward.svg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/icons/icon-forward.svg	(from https://propeltech.co.uk/are-you-ready-to-create-value-from-technology/)
16:17:08	3367/3367	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d94604a1a687a7%22	https://propeltech.co.uk/assets/images/icons/icon-future.svg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/icons/icon-future.svg	(from https://propeltech.co.uk/are-you-ready-to-create-value-from-technology/)
16:17:09	2077/2077	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221d94604a10dfc1d%22	https://propeltech.co.uk/assets/images/graphics/contact-graphic.svg	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/assets/images/graphics/contact-graphic.svg	(from https://propeltech.co.uk/are-you-ready-to-create-value-from-technology/)
16:17:09	60275/60275	---M--	200	added ('OK')	image/jpeg	etag:%221db84381ef59cf3%22	https://propeltech.co.uk/media/rmoasz0a/propel-digital-mindset.jpg?width=1920&height=500&rnd=133208557398670000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/rmoasz0a/propel-digital-mindset2a7e.jpg	(from https://propeltech.co.uk/insight/the-importance-of-having-a-digital-mindset-to-move-business-forward/)
16:17:10	82453/82453	---M--	200	added ('OK')	image/png	etag:%220x8D9F305620A15A5%22	https://propeltech.co.uk/media/nxxbente/allsop-lot-management.png	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/nxxbente/allsop-lot-management.png	(from https://propeltech.co.uk/insight/the-importance-of-having-a-digital-mindset-to-move-business-forward/)
16:17:10	60497/60497	---M--	200	added ('OK')	image/jpeg	etag:%221db7fbadf07d251%22	https://propeltech.co.uk/media/bdsfpwt5/digital-mindset.jpg?rmode=max&width=948	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/bdsfpwt5/digital-mindsetd061.jpg	(from https://propeltech.co.uk/insight/the-importance-of-having-a-digital-mindset-to-move-business-forward/)
16:17:11	91633/91633	---M--	200	added ('OK')	image/jpeg	etag:%221db84381ef41271%22	https://propeltech.co.uk/media/cnyemnuh/sustainability-tech.jpg?width=1920&height=500&rnd=133208557414400000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/cnyemnuh/sustainability-techbfa9.jpg	(from https://propeltech.co.uk/insight/how-businesses-can-promote-sustainability-using-technology/)
16:17:11	53857/53857	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:47:12%20GMT	https://propeltech.co.uk/projects	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/projects.html	(from https://propeltech.co.uk/insight/how-businesses-can-promote-sustainability-using-technology/)
16:17:12	263/263	---MC-	403	error ('Forbidden')	application/xml	date:Thu,%2005%20Jun%202025%2010:47:13%20GMT	https://embed.typeform.com/robots.txt		(from https://embed.typeform.com/next/embed.js)
16:17:13	308930/308930	---M--	200	added ('OK')	image/jpeg	etag:%221db6152b93037c2%22	https://propeltech.co.uk/media/euwc2eml/img_3606.jpg?width=1920&height=500&rnd=133491818820670000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/euwc2eml/img_3606c774.jpg	(from https://propeltech.co.uk/insight/mentoring-you-get-out-what-you-put-in/)
16:17:13	241992/241992	---M--	200	added ('OK')	image/png	etag:%221db64ebaffa8bc8%22	https://propeltech.co.uk/media/hjjg2own/screen-shot-2024-01-08-at-095619.png?width=500&height=500&quality=100&rnd=133491819481570000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/hjjg2own/screen-shot-2024-01-08-at-0956191e1e.png	(from https://propeltech.co.uk/insight/mentoring-you-get-out-what-you-put-in/)
16:17:14	85543/85543	---M--	200	added ('OK')	image/jpeg	etag:%221dbaff50b5d62a7%22	https://propeltech.co.uk/media/hc4a4msm/scott.jpg?width=1920&height=500&rnd=133576646614500000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/hc4a4msm/scott84a0.jpg	(from https://propeltech.co.uk/insight/creating-a-solid-foundation-for-rewriting-a-net-application/)
16:17:14	235888/235888	---M--	200	added ('OK')	image/jpeg	etag:%221dbaff50bf75a70%22	https://propeltech.co.uk/media/0grbccts/pxl_20240412_070346093.jpg?width=500&height=500&quality=100&rnd=133576646443500000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/0grbccts/pxl_20240412_070346093ca1b.jpg	(from https://propeltech.co.uk/insight/creating-a-solid-foundation-for-rewriting-a-net-application/)
16:17:14	69423/69423	---M--	200	added ('OK')	image/jpeg	etag:%221dba4f4d3cc85af%22	https://propeltech.co.uk/media/befg2dus/blog-ultimate-guide-5.jpg?width=1920&height=500&rnd=133561127718500000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/befg2dus/blog-ultimate-guide-5b3fa.jpg	(from https://propeltech.co.uk/insight/step-by-step-guide-to-migrating-providers/)
16:17:15	38816/38816	---M--	200	added ('OK')	image/jpeg	etag:%221db9a1939ac8420%22	https://propeltech.co.uk/media/aaxjozqz/spring-clean-your-business-tech.jpg?width=1920&height=500&rnd=133552422955370000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/aaxjozqz/spring-clean-your-business-tech8e07.jpg	(from https://propeltech.co.uk/insight/housekeeping-tips-for-staying-on-top-of-your-business-s-it/)
16:17:15	42194/42194	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:47:17%20GMT	https://propeltech.co.uk/insight/are-your-tech-capabilities-and-growth-ambitions-aligned/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/are-your-tech-capabilities-and-growth-ambitions-aligned/index.html	(from https://propeltech.co.uk/insight/housekeeping-tips-for-staying-on-top-of-your-business-s-it/)
16:17:16	295130/295130	---M--	200	added ('OK')	image/png	etag:%221db9a1939a8935a%22	https://propeltech.co.uk/media/qlkjtlkr/screen-shot-2024-02-21-at-111302.png?width=500&height=500&quality=100&rnd=133552426737700000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/qlkjtlkr/screen-shot-2024-02-21-at-111302fe28.png	(from https://propeltech.co.uk/insight/housekeeping-tips-for-staying-on-top-of-your-business-s-it/)
16:17:16	76723/76723	---M--	200	added ('OK')	image/jpeg	etag:%221db84381dc56133%22	https://propeltech.co.uk/media/grjcmbhc/blog-ultimate-guide-4.jpg?width=1920&height=500&rnd=133529842567470000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/grjcmbhc/blog-ultimate-guide-4ae94.jpg	(from https://propeltech.co.uk/insight/our-seven-step-evaluation-checklist/)
16:17:16	40763/40763	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:47:18%20GMT	https://propeltech.co.uk/insight/practicing-what-we-preach-why-iso-9001-and-iso-27001-certification-is-important-to-us-and-our-clients/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/practicing-what-we-preach-why-iso-9001-and-iso-27001-certification-is-important-to-us-and-our-clients/index.html	(from https://propeltech.co.uk/insight/our-seven-step-evaluation-checklist/)
16:17:16	61036/61036	---M--	200	added ('OK')	image/jpeg	etag:%221db78f37ac909ec%22	https://propeltech.co.uk/media/cuaj40zn/blog-ultimate-guide-3.jpg?width=1920&height=500&rnd=133517897885130000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/cuaj40zn/blog-ultimate-guide-3f1d6.jpg	(from https://propeltech.co.uk/insight/weighing-up-the-benefits-of-a-software-supplier-shake-up/)
16:17:17	70215/70215	---M--	200	added ('OK')	image/jpeg	etag:%221db6df32dc709c7%22	https://propeltech.co.uk/media/db3p0d2l/blog-ultimate-guide-2.jpg?width=1920&height=500&rnd=133505697952400000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/db3p0d2l/blog-ultimate-guide-2a4ee.jpg	(from https://propeltech.co.uk/insight/when-and-why-to-consider-changing-your-bespoke-software-solutions-delivery-partner/)
16:17:17	44599/44599	---M--	200	added ('OK')	image/jpeg	etag:%221db6df32dc6b5b7%22	https://propeltech.co.uk/media/d0qmulhr/sav-systems-appoints-propel-tech.jpg?width=1920&height=500&rnd=133499021410900000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/d0qmulhr/sav-systems-appoints-propel-techa6ce.jpg	(from https://propeltech.co.uk/insight/sav-systems-appoints-propel-tech-to-maximise-its-operational-software/)
16:17:18	136004/136004	---M--	200	added ('OK')	image/jpeg	etag:%221db6c6e8a49ed44%22	https://propeltech.co.uk/media/njmd5o4e/wiljones.jpeg?width=500&height=500&quality=100&rnd=133499022079800000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/njmd5o4e/wiljonesab85.jpg	(from https://propeltech.co.uk/insight/sav-systems-appoints-propel-tech-to-maximise-its-operational-software/)
16:17:18	56094/56094	---M--	200	added ('OK')	image/jpeg	etag:%221db62f2daccb59e%22	https://propeltech.co.uk/media/eogbcsos/blog-ultimate-guide-1.jpg?width=1920&height=500&rnd=133493590763730000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/eogbcsos/blog-ultimate-guide-1e1f9.jpg	(from https://propeltech.co.uk/insight/how-outsourced-bespoke-software-adds-value/)
16:17:19	86689/86689	---M--	200	added ('OK')	image/jpeg	etag:%221db6298a3c83da1%22	https://propeltech.co.uk/media/euwc2eml/img_3606.jpg?width=597&height=300&rnd=133491818820670000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/euwc2eml/img_36065ee7.jpg	(from https://propeltech.co.uk/insights/?page=5)
16:17:19	110469/110469	---M--	200	added ('OK')	image/jpeg	etag:%221db5235a3a65805%22	https://propeltech.co.uk/media/oopfkwok/techin24_blogimage.jpg?width=597&height=300&rnd=133475471968600000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/oopfkwok/techin24_blogimage11b6.jpg	(from https://propeltech.co.uk/insights/?page=5)
16:17:19	42575/42575	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:47:21%20GMT	https://propeltech.co.uk/insight/future-gazing-tech-predictions-for-2024/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/future-gazing-tech-predictions-for-2024/index.html	(from https://propeltech.co.uk/insights/?page=5)
16:17:20	19173/19173	---M--	200	added ('OK')	image/jpeg	etag:%221db508368fe1765%22	https://propeltech.co.uk/media/hyuh5fme/the-problem-with-switching-b2b-partners.jpg?width=597&height=300&rnd=133471219759700000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/hyuh5fme/the-problem-with-switching-b2b-partners24bc.jpg	(from https://propeltech.co.uk/insights/?page=5)
16:17:20	44573/44573	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:47:21%20GMT	https://propeltech.co.uk/insight/the-problem-with-switching-software-supplier/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/the-problem-with-switching-software-supplier/index.html	(from https://propeltech.co.uk/insights/?page=5)
16:17:20	21524/21524	---M--	200	added ('OK')	image/jpeg	etag:%221db4771fed7b194%22	https://propeltech.co.uk/media/b4sbqx5h/blog-person-image-hasan.jpg?width=597&height=300&rnd=133463377260400000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/b4sbqx5h/blog-person-image-hasancde8.jpg	(from https://propeltech.co.uk/insights/?page=5)
16:17:20	44060/44060	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:47:22%20GMT	https://propeltech.co.uk/insight/a-day-in-the-life-of-a-graduate-developer/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/a-day-in-the-life-of-a-graduate-developer/index.html	(from https://propeltech.co.uk/insights/?page=5)
